Customer_name,Customer_url,Customer_review,sentiment
Nick,https://www.productreview.com.au/consumer-profiles/ad3d27a6-e896-4cd0-926e-618ffae10852,We ordered food from Deliveroo via Italian Kitchen in Neutral Bay a week ago and then again tonight from Ride on Pizza. Last week it turned up ridiculously late and cold. Tonight they told us it was lost. We can’t get a refund on the first order from Italian kitchen. Pathetic service,Negative
Angry,https://www.productreview.com.au/consumer-profiles/b771448f-addd-4e84-a118-28be5335ff4f,"Put order in 30 mins later got message saying sorry we were 8 mins late.
Contacted live chat complained said drive was at my door what a load of bull.
I sit at front no one came near my house
Was told i will get full refund
Still no food",Negative
Tmc,https://www.productreview.com.au/consumer-profiles/aff694ab-22d5-4fc8-985a-03fb37a7bc58,"Only used them 3 or 4 times. Of 2 of those orders, I waited 1.5 hours as they couldn't find a driver. So I cancelled both times. Just ordered again tonight at 545pm, getting in early. But again, food took over an hour and it's arrived stone cold. Am heating my pizza up in oven as I write this review! So so so bad! Definitely not using the ever again!",Negative
Razz,https://www.productreview.com.au/consumer-profiles/52ab7f11-72c8-4e8c-9c78-443fc9e16a9c,"Pre-ordered food for a work event ( 24 hours hours notice) and full payment was made from my credit card. At the time of delivery , I made contact to check on my order as they were assigning a driver. The customer service rep escalated the issue to their supervisor. I was then told they could not find a driver and they canceled my order. Wish I was informed beforehand, as I could have looked at other options at the time. A poor customer service experience which does not match what you would expect.",Negative
MLl,https://www.productreview.com.au/consumer-profiles/752cb997-bd89-43f7-b610-e33c47d82159,Driver could not find my house was waiting 20 minutes then he finally arrived and abused me and I asked for my pizza and bottle of Coke Zero he refused to give it to me. I asked 5 times still refused even after I explained I have video surveillance and he continued taking photos of me in my pyjamas. Called Deliveroo asked for a refund they refused as the driver lied said he never met me and gave my pizza to a nearby homeless person lying saying I never answered the door.,Negative
Johnny,https://www.productreview.com.au/consumer-profiles/3e0bb344-ab25-400e-9791-38505fcdef00,"I ordered food from Deliveroo and not only did they fail to deliver it, they then refused to pay me back my service charge, delivery fee or even the tip i gave to the rider who never showed up!",Negative
ellis j,https://www.productreview.com.au/consumer-profiles/62642927-e942-3e9d-8606-6cfb4103491d,"support said rider tried to call me, but when speaking with my telco provider, there were no records of it.
Support couldn't give me a timestamp either.
Explains why uber eats have majority market share.",Negative
Anja,https://www.productreview.com.au/consumer-profiles/bd8978a5-b8b4-4244-8555-baf02bcbf6de,"Mate, absolutely terrible. I ordered 1 smoothie waited for over an hour and I decided to contact them asking them why was it taking so long. Not long after they reply and tell me that they couldnt find a driver. I was annoyed because they only told me the problem when I contacted them. I wanted my money back so I could use it for something else because at that point I lost my appetite. They told me I had to wait for a few hours until they could put the money back in my account. It was just a mess and frustrating. Oh well.",Negative
Ambar,https://www.productreview.com.au/consumer-profiles/9fa3970d-44ee-3b53-a214-8f379d6cb129,"Food not delivered,
Tracked down the delivery guy, who said (He is 2 kms from my house). He asked me to wait for customer support call, they will rearrange to delivery.
No One called me.",Negative
Hungry tourist,https://www.productreview.com.au/consumer-profiles/fe4b603f-a000-4930-90ff-e5f8a6feadd9,"Ordered $41 worth of KFC Mermaid beach Gold coast, be aware these guys can't contact you by text. Waited in resort lobby for a hour. They tried ringing me but I never received call. Still to receive meal although they said they tried to find me.was only one in lobby so I guess they were as hungry as I was. Call centre said the no text thing is in their terms and conditions. Usual reply we are sorry but are unable to refund blah blah etc",Negative
Jim N.,https://www.productreview.com.au/consumer-profiles/00d2a20c-59fe-408a-b796-a118ee364d69,"Thought I would give Deliveroo a try once instead of ubereats. When food arrived it was inedible (No fault of deliveroo) however their handling of the process was terrible. After 24 hours got a response saying they conducted an ""Investigation"" (which is B.S, just a standard template reply) and that they wont be refunding me any or giving me any credit. (Normally uber eats would INSTANTLY refund you, no questions)",Negative
agro666,https://www.productreview.com.au/consumer-profiles/b0b2090d-2d87-3c9a-9989-d7477b724f64,"took advantage of their 12.00 off by sending a link to a friend then ordered by clicking a previous order link and only received the extra popcorn that was in the order, sent them back thinking wrong order, find out that my order only shows the popcorn and no 12.00 off could go on but won't, am going through paypal",Negative
Jsuez,https://www.productreview.com.au/consumer-profiles/77ed5fc7-b653-397e-8947-b3755b0d973d,"Placed an order was in a hurry and used it twice before so didnt look at the text after a long time realised the order was taking really long and then called ribs and burgers they never got an order. Yeap order was canceled and they already took the money. Had to talk to them on some stupid msg app and then called R&B to call them. They called back with some
Crap exscuse and said it was just an accident. The money will be back in 2 days I tried again though it was an accident and id get my money back. What a joke did it the second time exact same thing. Worst company bluddy joke they are don’t EVER use them. They are not even worth a 1 star.",Negative
K snelling,https://www.productreview.com.au/consumer-profiles/b1125a1b-df5c-4b22-980b-3579dbb118db,"What a broken business, 3 times in a row. More fool me. Over 2 hours late then cancelled all together, im left at 9pm hungry. Terrible doesnt even begin to describe how bad this service is. Then i get some idiot calling not willing to help at all. If you cant control your workers you have no business, geelong will be better off once this business is gone. Useless......",Negative
Brett,https://www.productreview.com.au/consumer-profiles/8fbde455-6392-4faa-b716-8f227c5fb339,I ordered 2 delivery’s on consecutive Friday nights and was let down on both occasions. Forget deliveroo if you hungry. They keep you waiting for over 1 hour then cancel,Negative
Martin,https://www.productreview.com.au/consumer-profiles/b914cb8a-cb30-43d7-b864-d0c26ae65e82,"Used once. Order didn't get delivered, now waiting to get my money back. Called the restaurant, they never even received the order. Guest service agent blamed it on me... Would not recommend this company to anyone.",Negative
MPpy,https://www.productreview.com.au/consumer-profiles/078b09ed-3f0e-41e0-a29b-d7d197e79fa2,"Given them 3 chances, food always arrives cold and at least half an hour late (last time it was more) at a ridiculously central location.",Negative
Newportstar,https://www.productreview.com.au/consumer-profiles/cf3ed1ef-4980-3502-b465-7f14ec398fc2,I ordered a delivery and it took over 30 minutes from pick up till it arrived at my house. Even in bad traffic it should take 5-8 minutes. To cut the story short the driver delivered another order before hand and my food arrived cold. The chips were soggy and the burger bun had gone rock hard as it had been sitting in a bag without insulation for so long. I threw the food out as it was pretty bad and was refused a refund from Deliveroo with nothing but an apology. How can they stuff up yet I have to pay! I will never ever use Deliveroo again!,Negative
Bree M,https://www.productreview.com.au/consumer-profiles/9b21c66a-2d7c-4f23-87f7-565ba0f3c180,All deliveries have been a minimum of half an hour late and I live in the city and have been ordering from restaurants less than 2km away! Terrible customer service!!!,Negative
Nic,https://www.productreview.com.au/consumer-profiles/1d5afd50-1eba-4858-b40e-ec99edcb3532,"Deliveroo are a joke!
Placed KFC order online the day before as it was for a brunch I was having for my 50th.
When order hadn't arrived 20min after it was due I rang KFC who told me a driver hadn't been assigned.
I waited a further 15 mins and rang again and still no driver assigned.
I then rang Deliveroo customer service who told me a driver was on their way.
I then went on to ask for a refund of delivery charge and whilst this was being organised the operator advised the supervisor had decided to cancel my order as they couldn't get a driver...what!
They ruined my 50th birthday brunch...don't use them especially if ordering KFC they are a disgrace!!!",Negative
Jane doe,https://www.productreview.com.au/consumer-profiles/c54df62e-5b87-4b26-8e09-f3a6d9d22160,"I placed an order with a restaurant who didnt confirm the order because there deliveroo service was never switch on, so in result my order was rejected but deliveroo still took the money out of my account. I called them immediately and I was told the money would come back to me within 3-5 business days she also told me to contact them on there live chat and via email so I did so and I was told via chat it would take 1-3 days for the money to be refunded. I was then told via email it would take 1-2 days to refund to my account... 7 days later no...",Negative
AWC,https://www.productreview.com.au/consumer-profiles/4d919e0c-3ea0-4c87-816e-81ac52d93698,"Ordered a dish that had an image that included chicken, rice and curry. Instead received 6 bits of chicken on its own. Contacted support who didn't care and instead said I was not allowed a refund and that I should take it up with the restaurant who also declined! WTH?!",Negative
customer,https://www.productreview.com.au/consumer-profiles/301e399d-dca7-4781-bf02-fc0c155734ec,"So this is the second time this has happened to me. Waited an hour and 20min, then contacted deliveroo to be told that the food was delivered! Unbelievably, I was offered credits in lieu of a refund. Like I will ever order from them again. The first time my food was left in the front garden apparently. I was told to go outside to check my garden (nothing btw, some poor family probably got an unhappy surprise of spoiling food in their garden the next morning). Neither time was I contacted by the driver to check if it was the correct address. I ...",Negative
Ser,https://www.productreview.com.au/consumer-profiles/c0195b31-b63f-47ee-a2d6-6cd30e21dd10,No food has been delivered! And none actions taken to responsible for my order!!! First and last time here. I had been waiting over 1 hour and i received no food. Go f off deliveroo,Negative
Hayden d,https://www.productreview.com.au/consumer-profiles/82904f94-1361-41ed-996a-ce4c85e8facc,"If you want your food on time don’t go ordering food from restaurants 5+Kms away the drivers won’t accept orders that take 30+ minutes and are out of our delivery zone we just reject them, we don’t get payed hourly we get payed $10.52 per delivery and Deliveroo takes 5% of it, so maybe instead of complaining here like a bunch of baby’s maybe lobby for better working conditions and better pay for delivery drivers instead of complaining why your food took so long because Deliveroo doesn’t give a damn about your review, it doesn’t effect them in a...",Negative
Camille11,https://www.productreview.com.au/consumer-profiles/0196b780-c780-3ad2-9573-06b20bad87dc,"The driver dropped off a bag of rubbish with some food scraps instead of my food order. I had a crying baby when he turned up, I even tipped him and was so shocked to see what was in the bag. The customer service chat person did not apologise and offered a refund, which is meant to take 5-10 days to show up. Disgraceful.",Negative
Sara,https://www.productreview.com.au/consumer-profiles/c54e645e-1566-308c-a54c-012e6fe2243f,"I have been waiting for 1 hour 15 minutes for my order, called the restaurant and was advised food was ready half an hour ago but they couldn't find delivery riders. They have poor communication, had i known i would have made other arrangements. DO NOT USE",Negative
Jasmine,https://www.productreview.com.au/consumer-profiles/84c27dcc-450c-4fec-bb74-f741b1c649f0,I would give Deliveroo 0 stars if I could. Have ordered numerous times through this company and every time there has been an issue with assigning a rider. After waiting 2+ hours for food to be delivered I would get in contact with their customer service for them to tell me they’re going to cancel the order. This has happened numerous times. I think it is pretty obvious if you don’t have the riders DON’T accept orders???! Then to be credited $5 when I’m spending $30-$40 is actually laughable. Worst company and their customer service is appalling...,Negative
Mandi,https://www.productreview.com.au/consumer-profiles/34268d4d-03b7-4fd1-85a6-9851a7420d3a,"Absolute worst delivery service you could come across and customer service even more appalling. Similar to a lot of the reviews, my order was predicted to arrive with 20-30 minutes, I was the updated that driver was waiting at restaurant, then status went back to assigning driver... 30 minutes later, double the expected delivery time, my food arrived, late, cold and the serving size was laughable. Now I now deliveroo aren’t responsible for the food persae but what kind of quality control checks do they do to ensure the restaurants they are part...",Negative
Phil,https://www.productreview.com.au/consumer-profiles/3733e6a6-ef25-4830-9702-d039b496cf43,"I placed and an order at 2:36pm and it is now 4:11pm and my order is yet to be assigned a rider, even though the status update previously confirmed the rider was waiting at the restaurant.
When I asked for a refund/credit on my account, which I thought was only fair considering the inconvenience, the customer service representative advised that they’d be able to offer a $5 credit in compensation for the inconvenience. What a joke!
Furthermore, the information relating to order status updates is very inaccurate and misleading, as the app was t...",Negative
Justin,https://www.productreview.com.au/consumer-profiles/6dfd60a3-d17c-462d-8ea9-f00377a1eeda,"Just received our second order in a week from deliveroo.. 1hr later!! We tried again to be gracious, but even after calling to inquire deliveroo was not helpful. They were polite but said they had no drivers.
Going to Uber from here on. We are now eating cold food",Negative
Louise,https://www.productreview.com.au/consumer-profiles/32765d33-4c21-315e-8a0b-6cfecdb9ee33,"Ordered 1 1/2 hours ago, no
Riders and even restaurant said off yet they wanted me to pay for it and try it. Absolutely disgusting service and should be shut down.",Negative
Deliver-poo,https://www.productreview.com.au/consumer-profiles/f48f04a6-5b09-4f43-9998-6b3690ee963d,"3 from 3 orders, different restaurants. And all 3 times the driver/s decides to cancel the trip. Restaurant advised foods ready for pick up. Food gets to me an hour late. It's warmish, need to microwave it again. And Deliveroo responds with sorry... they cant do much when drivers cancel.",Negative
Joanna,https://www.productreview.com.au/consumer-profiles/66f6d994-18e1-3c78-93ba-eb78ba2f33a8,"I placed my order and immediately realised it was the wrong address, tried to change it on the ap and it wouldn't let me so I contacted the online chat who said no worries, what is the new address. I gave them the new address thinking it would be fine and then they say they can't change it due to security reasons. So why ask for my address in the first place? I then call up and by that stage it was too late to change the address.. apparently. They tell me they will call the driver to let them know, nothing - so I jump back on the chat and say w...",Negative
David,https://www.productreview.com.au/consumer-profiles/89c0116b-6365-4456-a230-c024b3521cc8,"I feel like u state an unrealistic delivery time at the time of order. My order time was estimated however the time grew by 25 minutes for pizza order in my local area. Dominoes can confirm delivery time through app, why can’t u deliverooo",Negative
TeriXena,https://www.productreview.com.au/consumer-profiles/acab22f7-d2ce-37a7-a153-04d886909b2c,"I ordered Guzman y Gomez on Deliveroo and got my meal within 20 minutes, steaming hot. I tried ordering it on UberEats once and it was almost cold, which I don't understand, as it did come on time. In other words, why was the food sitting in the restaurant getting cold?",Positive
David,https://www.productreview.com.au/consumer-profiles/efaaf528-2175-4faa-9f27-3668095cca60,Delivery was incredibly late and cold. I even received a call from them to say there was an issue. Then they walked away and I was out of pocket by over$100. They offered me $5 voucher.,Negative
Michaj,https://www.productreview.com.au/consumer-profiles/7491cbd7-16fc-45b0-ab9d-847ca38c2b8c,"I was watching the driver completely lost going up and down one street away. After calling me for directions, still the same thing. Customer service offered nothing but sympathy. I've been pretty tolerant in the past with delays and tepid food. Never again.",Negative
Jono,https://www.productreview.com.au/consumer-profiles/cc34b2c3-099d-4293-9819-993819aa1445,I watched the driver go to one street over as the app told me my food has been delivered. Customer support was helpful in getting a refund but blamed it on the wrong address pin drop. my address was correct on my order. Driver should of got into contact if his gps showed a different address. I've used delivery app such as menulog and ubereats a number of times without any issue. First and last time using deliverroo,Negative
JAL01,https://www.productreview.com.au/consumer-profiles/c5855e24-896a-443f-b823-af56e197b243,Hi Deliveroo,Negative
Useubereatsnow,https://www.productreview.com.au/consumer-profiles/ce3033e2-5474-4719-8107-d6844243f061,"Rider was 18 minutes late, food was cold and soggy. Ring to get a refund and i am told thats to bad heres a $5 voucher. Absolutely annoyed this is the last time i will bother to use your service.",Negative
michael78perth,https://www.productreview.com.au/consumer-profiles/c8638ff3-2301-3838-bcfb-0a11460dc1fa,"Took an hour to receive food as no drivers were around therefore food ended up being ice cold, continually pushed back the estimated time of arrival to protect their butt, support did nothing to rectify the issue. Won't be ordering from them ever again.",Negative
Justin,https://www.productreview.com.au/consumer-profiles/ed601b88-a372-4265-8cad-50f560ca7c3d,Order never arrived after an hour was offered deliveroo credit as compensation but no information on what happened to my food nor an offer to refund me. Credit to their own service just to make me order more from them. Worthless.,Negative
LolQueen,https://www.productreview.com.au/consumer-profiles/f64d9b85-f561-4c6d-9185-9bee3a5a5493,"So many restaurants they represent will cancel your orders and you will be charged, sure you'll be refunded ... in 1-5 business days, but they'll take your money & offer no support",Negative
JustinL,https://www.productreview.com.au/consumer-profiles/a1f0cc4c-0390-4ccf-8f08-589b0e9a8717,Useless... didn’t show to deliver... $5 insult voucher offered for waiting 2hours extra without delivery... pizza joint made our order 3 times and had to discard due to no show drivers x3,Negative
Bekki,https://www.productreview.com.au/consumer-profiles/1fee4039-2439-48d4-bef1-858ff9fd0d87,I've had nothing but bad experiences with Deliveroo. Deliveries are always late. When you call to find out what the hold up is the order gets cancelled - they think that by offering a $5 voucher that this negates the bad service (I've still got to find a replacement food option at the last minute). One time our delivery driver couldn't even operate the lift to get to our level... When it rains there are no drivers available - I hope your not hungry during bad weather.,Negative
CFJB,https://www.productreview.com.au/consumer-profiles/f6915b5b-204a-44e8-9970-830b784e9652,"If I could give a 0 rating, I'd be happy.
Our mobile number missed one digit, and instead of it being flagged as an invalid entry in our contact details, it went through and charged us for the service that was never received. The failed delivery due to being unable to rectify our miss-entered details, lead the customer service team to be atrocious and unethical, which in the end, claimed our $55 Valentine's Day meal bill with no effort to refund us, despite having a supposed option to ""Update Delivery Details"". Prepare for sheer disappointment if you wish to use this service.",Negative
Rae,https://www.productreview.com.au/consumer-profiles/830eba7e-9993-3b9e-ba82-5f104498a904,"I don’t know how they train their customer service staff, but I feel they must be given a manual on how to avoid giving actual help. It’s a complete waste of time contacting them - better to just avoid the company completely :(",Negative
mjackson,https://www.productreview.com.au/consumer-profiles/c000fdab-ffda-3cf7-834d-920cdcd58e76,Third time unlucky. First time the driver dropped the food and I only found out when calling them. Second time after an hour I called and they said no driver showed up (so I cancelled). Third time after and hour the same thing occurred. The times estimated should be double or tripled. This was Sydney CBD pickup and drop-off locations,Negative
Robert,https://www.productreview.com.au/consumer-profiles/4e62cf0d-1221-36c2-b741-9dcaeee31bc8,"I used Deliveroo for the first time tonight and I was extremely happy with the service.
As the order of a bucket of Kentucky Chicken was freshly prepared exclusively for me it was piping hot and was the best I have ever tasted,That is because
I did not go into the store and order over the counter and receive chicken that had been laying on the hotplates for an hour or more.The chicken was absolutely delicious.
The order arrived right on time and the delivery guy was very polite and friendly.
If you want hot freshly prepared food then I highly recommend Deliveroo.
Simply the best guys,thank you so much for the wonderful food and service.
I will use this service again and again.
Next time I will give the delivery driver a tip.",Positive
Not Happy,https://www.productreview.com.au/consumer-profiles/452f3570-ed29-4aa0-abcb-177f3f54ad22,"I ordered a meal whilst staying In Perth for a basketball trip we ordered a meal for our return after basketball at 8:55, our meal didn’t arrive and I had to go and pick it up myself. Not happy at all!!!!",Negative
Rath,https://www.productreview.com.au/consumer-profiles/1964dd10-7c99-4348-adab-44c1e9f4295e,"it is the only food delivery which does NOT deliver FOOD. I could see in the app that the delivery is nearby so I go downstairs(as I live in a townhouse) to get the food and there was no one outside but the app says food is delivered. We contact deliveroo and they say that the driver had technical difficulties and wait that doesn’t end . The driver says he left it in the front garden, and guess what we don’t have a front garden. Absolutely pathetic service. I order from Uber eats and never had the issue. This is the worst food delivery service .",Negative
Sasha,https://www.productreview.com.au/consumer-profiles/0a738664-b20f-3bba-b09b-d8b570a4daf2,"Today, I experienced one of the worst forms of customer service. Not only do the extort you of your money and give you the wrong order, but they accuse you of lying about it.",Negative
LABROOKS,https://www.productreview.com.au/consumer-profiles/e062b66c-7f8d-4d23-9ae3-76316ffcbf55,"I placed an order with Deliveroo and was told the order had been accepted by the restaurant, the driver was on their way to the restaurant and then the driver was waiting at the restaurant. I waited over an hour before I got a phone call to tell me that the restaurant had canceled my order. Deliveroo were sorry and they refunded my money. Upset that the restaurant would just cancel after I waited an hour for dinner I rang the restaurant. They assured me they had never turned on their deliveroo app and they had a set menu for the night, they nev...",Negative
Hungry,https://www.productreview.com.au/consumer-profiles/b7e17a2c-ade1-4f42-bfd0-a7a4d912e144,Order never arrived. Supposedly delivered to wrong address. How? The street name is unique to this area! Contact details were available if they had any doubts. Not a service I'll use again,Negative
Sal,https://www.productreview.com.au/consumer-profiles/78d8854f-2c78-32ff-ac81-07d3f6c01ada,"Strong feedback is NEVER to use Deliveroo. Initial order placed at 12.10pm. The order arrived at 2.17pm. The order was mexican food. The rider had dropped the food somehow and the food had entirely come out of the packaging. The rider insisted I should take the food! After sending the food back, a second order was placed. The second order took over an hour and arrived cold. Customer service were little to no help. I frequently use UberEats and Menulog and have never ever experienced issues such as this. I would never recommend using Deliveroo.",Negative
Alex,https://www.productreview.com.au/consumer-profiles/718b348e-0513-30f1-8160-4de285f2bf3e,The problem is they don’t work with the restaurants and you end up with cold food that’s 30mins late. I won’t be ordering from deliveroo again and you shouldn’t either,Negative
Ray L,https://www.productreview.com.au/consumer-profiles/269d60ed-a0b1-4f1e-89fd-7d6e42168841,"I made a big order (a regular customer), and gave specific instructions on address and where to meet. Rider never turned up and the dumped my food, over $160 worth.",Negative
Jennifer Jayne F.,https://www.productreview.com.au/consumer-profiles/dfac4db5-6c96-4451-88f2-d01bdcf3182b,"By my experience tonight and other reviews I have just read, this company either needs a massive overhall and some regulation or to be boycott from all restaurants doing delivery.",Negative
Bishal,https://www.productreview.com.au/consumer-profiles/60e5562f-a81d-4a25-b9e6-ef7e063aab49,"Ordered food, app is showing food is on the way, didn’t arrive for next 30 minute than estimated time, rang restaurant and they said food wasn’t accepted and cancelled an hour before. Chatted with deliveroo customer care, they got no clue whatsoever and so slow and not happy to refund my money. Wasted 2 hours doing all this and at the end it was too late and all the restaurant are close to order food. Ridiculously annoying",Negative
Jam C,https://www.productreview.com.au/consumer-profiles/9a30f496-344e-4ebe-a755-c0fa8dc2de2f,"Just ordered nachos and when they came they looked NOTHING like the picture advertised, I had to throw it out. I was so disappointed!! Will never be ordering from them again!",Negative
Mike,https://www.productreview.com.au/consumer-profiles/cf9beb0a-34f3-4a93-92bc-6c30e890760e,"Driver ate from top of loaded fries. Literally touched my food with his rat hands. They would not provide evidence he was fired, they don't want to address it. I said it needs to be followed up and they said 'for privacy reasons we cannot prove that we fired him'. There was no privacy when that rat had his hands on my food. Don't use these guys. What a disgrace",Negative
Big Bill,https://www.productreview.com.au/consumer-profiles/3a311860-12eb-417f-994f-6b1413969ecb,"I have question for all the people who review Deliveroo or planning to order from Deliveroo, UBER or Menulog. Why don't you guys takeaways, you know restaurant owner pay them 30% commission? Every time you guys order food from Delivery Service, you are hurting restaurant owner. Just wandering you guys know about this ???",Negative
Josh,https://www.productreview.com.au/consumer-profiles/175a7da4-d3d8-4b45-885a-0f9c4044dcab,I ordered my food and had huge issues with the offshore team when I rang to find out where my food was - they treated me terribly over the phone.,Negative
Sydney,https://www.productreview.com.au/consumer-profiles/ccc1589f-f157-355d-98bb-b9c205de0f57,"Food turns up late, spilt, incorrect or worse still, doesn't turn up at all. With no refund or replacement. Why companies keep insisting on basing ""customer service"" (what a joke) overseas is beyond comprehension.",Negative
loz,https://www.productreview.com.au/consumer-profiles/c725edbf-5045-4f62-9823-b6ce9e5bed03,"Prior to order it said estimated time was 20-25mins.. Once I ordered it said 35min.. every time I refreshed the page it went up by 5 mins. Got a phone call saying they were trying to assign a driver, they were in contact with someone and should be on the way shortly... waited another 10mins and received another call to say our order was cancelled as they couldn't find a driver. This was not the first this happened... Food was always extremely late and cold.. Will never order from deliveroo again.",Negative
Pep,https://www.productreview.com.au/consumer-profiles/54548ecb-b8bf-3eff-8e4f-de466135580d,"Ordered before 10pm told it would be delivered @10:30, the app showed food to be ready in store awaiting delivery @10:20. the store closed @11 and the food hadnt been picked up. Order was then cancelled by Deliveroo because the store had closed. Waited on hold to customer service for 20 mins to be hung up on, called straight back and waited a further 15 minutes to be told I’ll be refunded my $50 order in 1-5 business days.. Refunded in 1-5 business days for food that never came...ridiculous
Will not order from here again.",Negative
Brooke,https://www.productreview.com.au/consumer-profiles/3ebfbfa2-3c33-37b4-875d-cb4d40d6f427,Waited 2 hours for food that never turned up and then was put on hold for 25 minutes. Drivers need to know locations and if they cannot follow delivery instructions they need to call the customer and listen to directions. Unacceptable and really not impressed.,Negative
Hungry to sleepy,https://www.productreview.com.au/consumer-profiles/2dec6790-d7bd-33a6-95e8-8de7878a7d5d,"My order was to be delivered in 30 minutes, that's why I ordered at 10pm though already it was late night.
At 10:30 pm, a notification ""still assigning a driver"" and the status has been ""food is being cooked"" which means I can't cancel my order with full refund according to their refund policy.
The actual delivery time was at 11:05pm and now I have made some claim for cold food and spilled food.
I don't recommend.",Negative
Bill,https://www.productreview.com.au/consumer-profiles/59b02157-b088-3d4b-a6ee-b643ab137444,"Provided poor feedback on one order. Next order had been visibly tampered with. When questioned, “support” chat was instantly cancelled.",Negative
Danny L,https://www.productreview.com.au/consumer-profiles/eb58d688-e845-3b7e-b66b-11dcbc75d04c,"My family have used this service to order thousands of dollars of meals over the years. This evening my wife mistakenly ordered our dinner to be delivered to our old address, a 5 minute drive from our new address. The driver called her and refused to deliver the meal to our new address and instead disposed of the meal. I spoke with Deliveroo complaints line and was informed that this was their procedure and there was no recourse. Needless to say, we will be taken our business elsewhere.",Negative
Diloser,https://www.productreview.com.au/consumer-profiles/fb96aedb-f803-37d0-abc3-d51ccd864ec0,"Do NOT use deliveroo, it’s ridiculous to think the business is still operating, use Uber eats! I’ve been lied to by a supervisor and drivers are lying to them! The driver was on the WRONG street and didn’t contact me, so I never got my food whilst on the phone to customer service they tell me he did and there’s nothing they can do HE DID NOT CALL ME! Then the supervisor told me he’d call me back to organise a redelivery he lied and never called me back! Disgusting buisness, disgusting customer service. Don’t use this app!",Negative
Jill M,https://www.productreview.com.au/consumer-profiles/61354ca8-87ad-309d-8a73-042e32e5f69a,"Placed an order for $60. Driver never rang my doorbell, never called my phone. I'm notified my order was delivered. Call customer service, they refuse to redeliver, or refund my money. I'm told their drivers DON'T ALWAY HAVE ADDRESSES!!! How is that possible for a delivery company??? So basically they sent a rider to delivery my food without an address and stole $60 from me.",Negative
Tim C,https://www.productreview.com.au/consumer-profiles/7a8391f0-a055-3017-a6d3-b4328db2db99,Food never arrived - customer service claiming they tried to call me but there's no missed calls or voicemails on my phone. Refuse to refund or credit. Scam.,Negative
amanda,https://www.productreview.com.au/consumer-profiles/d7cb1100-b548-3181-a22a-ed84e3e3abe9,I have had multiple problems with deliveroo before with orders being half an hour late but tonight this really takes the cake. I originally placed my order at 5:30pm for my order to be delivered at 6pm. For two hours I had to contact deliveroo customer service chat 5 times and everytime was told that my order is “3 minutes away” and as soon as they ended the chat the rider “dropped out”. I was told that my order could not be cancelled. At 7:30 I called customer service and was told that my order could not be fulfilled and would be cancelled. TW...,Negative
Steve,https://www.productreview.com.au/consumer-profiles/a9afd135-6e9d-3b60-a338-9950658259e0,"The restaurant I ordered from has a menu - which Deliveroo ignored in my case.
The restaurant has prawn skewers - 3 prawns to a skewer - 3 skewers $18.
or a single skewer for $6.50 each
Deliveroo charged $15 for two skewers.",Negative
Lulu,https://www.productreview.com.au/consumer-profiles/1e340cc7-e3ee-3305-acc2-112658edc4fe,"Dreadful service or lack there of. Waited 1-1/4 hours for the food to arrive from a reputable Sydney restaurant, only to be told by the customer service rep they couldn’t find a driver. They then cancelled the order leaving us without dinner at 10:30pm. Never using Deliveroo again.",Negative
Caz,https://www.productreview.com.au/consumer-profiles/41fe068e-3f5c-327f-95b6-36001db5c5e0,"I placed an order for $85, said specifically to text or call when lobby as staying in an apartment on holidays. Checked the delivery status and was 5 minutes away, so went down to lobby and received a voice call saying that issues with delivery. Finally found a contact number and was told the driver arrived over 1/2 hour ago and couldn't contact me. This didn't match with voice call received as would have been within 5 minutes. Delivery couldn't be re delivered. All this happened an hour after order placed! Customer service apologised but by then was after 9.30pm. No food starving kids and terrible experience all round",Negative
Lauren,https://www.productreview.com.au/consumer-profiles/a1ba7a61-8ebc-3e83-9dd1-b2674d21e88d,Riders wouldn’t pick up food. Rider would wait at restaurant and then not pick up the food MULTIPLE TIMES. My family drove two hours to have dinner at my house and we waited hours with no food. They ended up having to leave without dinner. Very disappointing. Last week I ordered pizza too (which I also waited a long time for) and it has literal bugs on it. Had to speak to two different people to get a full refund (some of it was put on credit).,Negative
Emmi,https://www.productreview.com.au/consumer-profiles/dc4b701e-057c-3e7b-abdc-e61284b39fc9,"Upon placing an order it was confirmed with a 50 minute delivery time, standard, however come the delivery time a text and email was submitted advising that the order could not be delivered and thus cancelled. The service team advised it was cancelled due to the restuarant failing to confirm the order in due time.
It shouldn't have taken 50 minutes to be told a order cannot be completed.",Negative
SamL,https://www.productreview.com.au/consumer-profiles/5491cb24-6182-3656-b89e-51a63f861c52,"Voucher was not applied correctly, been emailing back and forth with Deliveroo for over 2 weeks now with no progress. They finally admitted it was a glitch but provided no compensation for error. Horrible service and staff did not seem to understand simple explanation of the situation. Never using the service again.",Negative
Daveycam,https://www.productreview.com.au/consumer-profiles/c37a8fe6-b4ae-342c-82d9-ab89b50fb7a4,Deliveroo should win the Shonkiest company of 2019.,Negative
Jake,https://www.productreview.com.au/consumer-profiles/68699804-a4a2-335f-98c4-4d86d0a55260,I have been trying to contact deliveroo in regards to an issue with our contract... they keep saying they will get the account manager to call me back but I have been calling every second day and the responsible person has never called us back. We have had to stop all deliveroo orders during this period costing my business money and costing me time wasting trying to resolve this issue,Negative
